inst#,actual,predicted,error,prediction,id
9464,1:?,8:Shrug,,0.864,39464
9465,1:?,1:Clap,,0.6,39465
9466,1:?,9:Think,,0.444,39466
9467,1:?,1:Clap,,0.406,39467
9468,1:?,2:Cry,,0.691,39468
9469,1:?,1:Clap,,0.229,39469
9470,1:?,1:Clap,,0.22,39470
9471,1:?,4:Explode,,0.745,39471
9472,1:?,7:Neutral,,0.472,39472
9473,1:?,10:Upside,,0.948,39473
9474,1:?,1:Clap,,0.422,39474
9475,1:?,2:Cry,,0.259,39475
9476,1:?,2:Cry,,0.323,39476
9477,1:?,7:Neutral,,1,39477
9478,1:?,9:Think,,0.534,39478
9479,1:?,2:Cry,,0.182,39479
9480,1:?,10:Upside,,0.94,39480
9481,1:?,9:Think,,0.241,39481
9482,1:?,1:Clap,,0.262,39482
9483,1:?,1:Clap,,0.217,39483
9484,1:?,1:Clap,,0.337,39484
9485,1:?,2:Cry,,0.399,39485
9486,1:?,4:Explode,,0.417,39486
9487,1:?,9:Think,,0.271,39487
9488,1:?,2:Cry,,0.318,39488
9489,1:?,10:Upside,,0.324,39489
9490,1:?,9:Think,,0.709,39490
9491,1:?,8:Shrug,,0.531,39491
9492,1:?,9:Think,,0.455,39492
9493,1:?,7:Neutral,,0.403,39493
9494,1:?,9:Think,,0.173,39494
9495,1:?,10:Upside,,0.296,39495
9496,1:?,9:Think,,0.986,39496
9497,1:?,1:Clap,,0.217,39497
9498,1:?,1:Clap,,0.217,39498
9499,1:?,1:Clap,,0.217,39499
9500,1:?,8:Shrug,,0.324,39500
9501,1:?,7:Neutral,,0.678,39501
9502,1:?,1:Clap,,0.259,39502
9503,1:?,6:Hands,,1,39503
9504,1:?,5:FacePalm,,0.423,39504
9505,1:?,1:Clap,,0.916,39505
9506,1:?,1:Clap,,0.217,39506
9507,1:?,2:Cry,,0.726,39507
9508,1:?,10:Upside,,0.39,39508
9509,1:?,2:Cry,,0.225,39509
9510,1:?,6:Hands,,1,39510
9511,1:?,8:Shrug,,0.405,39511
9512,1:?,4:Explode,,1,39512
9513,1:?,1:Clap,,0.217,39513
9514,1:?,1:Clap,,0.972,39514
9515,1:?,6:Hands,,0.927,39515
9516,1:?,5:FacePalm,,0.539,39516
9517,1:?,1:Clap,,0.599,39517
9518,1:?,7:Neutral,,0.793,39518
9519,1:?,2:Cry,,0.486,39519
9520,1:?,4:Explode,,1,39520
9521,1:?,10:Upside,,0.298,39521
9522,1:?,1:Clap,,0.235,39522
9523,1:?,1:Clap,,0.406,39523
9524,1:?,1:Clap,,0.337,39524
9525,1:?,9:Think,,0.504,39525
9526,1:?,1:Clap,,0.25,39526
9527,1:?,3:Disappoint,,0.379,39527
9528,1:?,10:Upside,,0.567,39528
9529,1:?,1:Clap,,0.446,39529
9530,1:?,9:Think,,0.376,39530
9531,1:?,7:Neutral,,0.457,39531
9532,1:?,9:Think,,0.73,39532
9533,1:?,8:Shrug,,0.396,39533
9534,1:?,10:Upside,,0.701,39534
9535,1:?,7:Neutral,,0.175,39535
9536,1:?,3:Disappoint,,0.672,39536
9537,1:?,1:Clap,,0.255,39537
9538,1:?,3:Disappoint,,0.445,39538
9539,1:?,8:Shrug,,0.999,39539
9540,1:?,10:Upside,,0.304,39540
9541,1:?,10:Upside,,0.723,39541
9542,1:?,1:Clap,,0.604,39542
9543,1:?,9:Think,,1,39543
9544,1:?,1:Clap,,0.337,39544
9545,1:?,4:Explode,,1,39545
9546,1:?,1:Clap,,0.337,39546
9547,1:?,4:Explode,,1,39547
9548,1:?,4:Explode,,1,39548
9549,1:?,7:Neutral,,0.62,39549
9550,1:?,1:Clap,,0.217,39550
9551,1:?,1:Clap,,0.614,39551
9552,1:?,1:Clap,,0.927,39552
9553,1:?,2:Cry,,0.259,39553
9554,1:?,1:Clap,,0.493,39554
9555,1:?,9:Think,,0.451,39555
9556,1:?,1:Clap,,0.217,39556
9557,1:?,2:Cry,,0.312,39557
9558,1:?,6:Hands,,0.302,39558
9559,1:?,2:Cry,,0.772,39559
9560,1:?,6:Hands,,1,39560
9561,1:?,1:Clap,,0.808,39561
9562,1:?,1:Clap,,0.342,39562
9563,1:?,7:Neutral,,0.331,39563
9564,1:?,2:Cry,,0.306,39564
9565,1:?,3:Disappoint,,0.55,39565
9566,1:?,7:Neutral,,0.997,39566
9567,1:?,10:Upside,,0.465,39567
9568,1:?,9:Think,,0.789,39568
9569,1:?,10:Upside,,0.431,39569
9570,1:?,8:Shrug,,0.597,39570
9571,1:?,1:Clap,,0.46,39571
9572,1:?,2:Cry,,0.84,39572
9573,1:?,9:Think,,0.594,39573
9574,1:?,1:Clap,,0.217,39574
9575,1:?,9:Think,,0.345,39575
9576,1:?,7:Neutral,,0.621,39576
9577,1:?,1:Clap,,0.413,39577
9578,1:?,1:Clap,,0.262,39578
9579,1:?,7:Neutral,,0.927,39579
9580,1:?,6:Hands,,0.791,39580
9581,1:?,6:Hands,,0.999,39581
9582,1:?,7:Neutral,,0.993,39582
9583,1:?,1:Clap,,0.308,39583
9584,1:?,10:Upside,,0.397,39584
9585,1:?,9:Think,,0.607,39585
9586,1:?,2:Cry,,0.208,39586
9587,1:?,1:Clap,,0.754,39587
9588,1:?,8:Shrug,,0.507,39588
9589,1:?,2:Cry,,0.97,39589
9590,1:?,1:Clap,,0.353,39590
9591,1:?,1:Clap,,0.523,39591
9592,1:?,4:Explode,,0.52,39592
9593,1:?,8:Shrug,,0.494,39593
9594,1:?,10:Upside,,0.693,39594
9595,1:?,1:Clap,,0.352,39595
9596,1:?,9:Think,,0.493,39596
9597,1:?,9:Think,,0.986,39597
9598,1:?,10:Upside,,0.601,39598
9599,1:?,8:Shrug,,0.505,39599
9600,1:?,10:Upside,,0.552,39600
9601,1:?,10:Upside,,0.415,39601
9602,1:?,1:Clap,,0.337,39602
9603,1:?,8:Shrug,,0.307,39603
9604,1:?,1:Clap,,0.313,39604
9605,1:?,8:Shrug,,0.417,39605
9606,1:?,2:Cry,,0.341,39606
9607,1:?,2:Cry,,0.859,39607
9608,1:?,1:Clap,,0.953,39608
9609,1:?,9:Think,,0.871,39609
9610,1:?,4:Explode,,0.284,39610
9611,1:?,2:Cry,,0.313,39611
9612,1:?,9:Think,,0.406,39612
9613,1:?,1:Clap,,0.342,39613
9614,1:?,9:Think,,0.496,39614
9615,1:?,1:Clap,,0.622,39615
9616,1:?,8:Shrug,,0.296,39616
9617,1:?,5:FacePalm,,1,39617
9618,1:?,8:Shrug,,0.444,39618
9619,1:?,6:Hands,,1,39619
9620,1:?,7:Neutral,,0.435,39620
9621,1:?,2:Cry,,0.342,39621
9622,1:?,7:Neutral,,0.578,39622
9623,1:?,6:Hands,,1,39623
9624,1:?,1:Clap,,0.337,39624
9625,1:?,9:Think,,0.422,39625
9626,1:?,9:Think,,0.539,39626
9627,1:?,8:Shrug,,0.883,39627
9628,1:?,1:Clap,,0.411,39628
9629,1:?,9:Think,,0.65,39629
9630,1:?,8:Shrug,,0.99,39630
9631,1:?,1:Clap,,0.337,39631
9632,1:?,1:Clap,,0.217,39632
9633,1:?,1:Clap,,0.217,39633
9634,1:?,1:Clap,,0.217,39634
9635,1:?,10:Upside,,0.482,39635
9636,1:?,1:Clap,,0.217,39636
9637,1:?,9:Think,,0.964,39637
9638,1:?,1:Clap,,0.753,39638
9639,1:?,2:Cry,,0.342,39639
9640,1:?,10:Upside,,0.264,39640
9641,1:?,2:Cry,,0.318,39641
9642,1:?,1:Clap,,0.217,39642
9643,1:?,10:Upside,,0.973,39643
9644,1:?,1:Clap,,0.217,39644
9645,1:?,2:Cry,,0.39,39645
9646,1:?,9:Think,,0.444,39646
9647,1:?,3:Disappoint,,0.454,39647
9648,1:?,1:Clap,,0.371,39648
9649,1:?,4:Explode,,0.907,39649
9650,1:?,1:Clap,,0.337,39650
9651,1:?,6:Hands,,0.673,39651
9652,1:?,10:Upside,,0.421,39652
9653,1:?,4:Explode,,0.571,39653
9654,1:?,1:Clap,,0.839,39654
9655,1:?,6:Hands,,1,39655
9656,1:?,10:Upside,,1,39656
9657,1:?,10:Upside,,0.386,39657
9658,1:?,1:Clap,,0.217,39658
9659,1:?,2:Cry,,0.342,39659
9660,1:?,2:Cry,,0.411,39660
9661,1:?,1:Clap,,0.217,39661
9662,1:?,2:Cry,,0.874,39662
9663,1:?,6:Hands,,0.644,39663
9664,1:?,10:Upside,,0.411,39664
9665,1:?,7:Neutral,,0.999,39665
9666,1:?,1:Clap,,0.217,39666
9667,1:?,8:Shrug,,0.501,39667
9668,1:?,9:Think,,0.603,39668
9669,1:?,2:Cry,,0.522,39669
9670,1:?,2:Cry,,0.547,39670
9671,1:?,1:Clap,,0.337,39671
9672,1:?,9:Think,,0.309,39672
9673,1:?,1:Clap,,0.337,39673
9674,1:?,1:Clap,,0.217,39674
9675,1:?,7:Neutral,,0.255,39675
9676,1:?,8:Shrug,,0.879,39676
9677,1:?,6:Hands,,0.529,39677
9678,1:?,2:Cry,,0.282,39678
9679,1:?,8:Shrug,,0.972,39679
9680,1:?,8:Shrug,,0.807,39680
9681,1:?,4:Explode,,1,39681
9682,1:?,1:Clap,,0.472,39682
9683,1:?,1:Clap,,0.337,39683
9684,1:?,10:Upside,,0.763,39684
9685,1:?,5:FacePalm,,0.576,39685
9686,1:?,9:Think,,0.863,39686
9687,1:?,2:Cry,,0.823,39687
9688,1:?,7:Neutral,,0.335,39688
9689,1:?,9:Think,,0.944,39689
9690,1:?,1:Clap,,0.421,39690
9691,1:?,1:Clap,,0.217,39691
9692,1:?,10:Upside,,0.626,39692
9693,1:?,1:Clap,,0.296,39693
9694,1:?,10:Upside,,0.296,39694
9695,1:?,4:Explode,,0.541,39695
9696,1:?,9:Think,,0.362,39696
9697,1:?,2:Cry,,0.242,39697
9698,1:?,2:Cry,,0.21,39698
9699,1:?,1:Clap,,0.337,39699
9700,1:?,7:Neutral,,0.205,39700
9701,1:?,4:Explode,,1,39701
9702,1:?,5:FacePalm,,0.394,39702
9703,1:?,6:Hands,,0.697,39703
9704,1:?,1:Clap,,0.337,39704
9705,1:?,7:Neutral,,0.276,39705
9706,1:?,9:Think,,0.763,39706
9707,1:?,10:Upside,,0.949,39707
9708,1:?,1:Clap,,0.337,39708
9709,1:?,1:Clap,,0.58,39709
9710,1:?,8:Shrug,,0.274,39710
9711,1:?,1:Clap,,0.576,39711
9712,1:?,4:Explode,,0.279,39712
9713,1:?,9:Think,,0.575,39713
9714,1:?,9:Think,,0.92,39714
9715,1:?,10:Upside,,0.655,39715
9716,1:?,1:Clap,,0.753,39716
9717,1:?,10:Upside,,0.865,39717
9718,1:?,9:Think,,0.866,39718
9719,1:?,9:Think,,0.789,39719
9720,1:?,1:Clap,,0.217,39720
9721,1:?,7:Neutral,,0.354,39721
9722,1:?,8:Shrug,,0.969,39722
9723,1:?,4:Explode,,0.544,39723
9724,1:?,6:Hands,,1,39724
9725,1:?,1:Clap,,0.337,39725
9726,1:?,8:Shrug,,0.79,39726
9727,1:?,2:Cry,,0.859,39727
9728,1:?,7:Neutral,,0.253,39728
9729,1:?,1:Clap,,0.406,39729
9730,1:?,1:Clap,,0.194,39730
9731,1:?,3:Disappoint,,0.686,39731
9732,1:?,1:Clap,,0.217,39732
9733,1:?,1:Clap,,0.337,39733
9734,1:?,5:FacePalm,,0.204,39734
9735,1:?,9:Think,,0.865,39735
9736,1:?,1:Clap,,0.337,39736
9737,1:?,7:Neutral,,0.871,39737
9738,1:?,6:Hands,,0.924,39738
9739,1:?,7:Neutral,,0.503,39739
9740,1:?,8:Shrug,,0.854,39740
9741,1:?,8:Shrug,,0.593,39741
9742,1:?,4:Explode,,1,39742
9743,1:?,7:Neutral,,0.49,39743
9744,1:?,1:Clap,,0.262,39744
9745,1:?,6:Hands,,1,39745
9746,1:?,10:Upside,,0.459,39746
9747,1:?,1:Clap,,0.592,39747
9748,1:?,9:Think,,0.749,39748
9749,1:?,2:Cry,,0.83,39749
9750,1:?,9:Think,,0.321,39750
9751,1:?,10:Upside,,0.888,39751
9752,1:?,10:Upside,,0.312,39752
9753,1:?,2:Cry,,0.215,39753
9754,1:?,4:Explode,,0.584,39754
9755,1:?,2:Cry,,0.455,39755
9756,1:?,4:Explode,,0.629,39756
9757,1:?,6:Hands,,1,39757
9758,1:?,10:Upside,,0.965,39758
9759,1:?,1:Clap,,0.83,39759
9760,1:?,2:Cry,,0.296,39760
9761,1:?,6:Hands,,0.633,39761
9762,1:?,8:Shrug,,0.578,39762
9763,1:?,9:Think,,0.985,39763
9764,1:?,1:Clap,,0.211,39764
9765,1:?,1:Clap,,0.872,39765
9766,1:?,10:Upside,,0.6,39766
9767,1:?,2:Cry,,0.773,39767
9768,1:?,9:Think,,0.498,39768
9769,1:?,1:Clap,,0.217,39769
9770,1:?,8:Shrug,,0.398,39770
9771,1:?,6:Hands,,0.893,39771
9772,1:?,2:Cry,,0.363,39772
9773,1:?,9:Think,,0.708,39773
9774,1:?,1:Clap,,0.48,39774
9775,1:?,9:Think,,0.197,39775
9776,1:?,9:Think,,0.881,39776
9777,1:?,2:Cry,,0.84,39777
9778,1:?,6:Hands,,1,39778
9779,1:?,2:Cry,,0.305,39779
9780,1:?,1:Clap,,0.217,39780
9781,1:?,7:Neutral,,0.424,39781
9782,1:?,10:Upside,,0.267,39782
9783,1:?,8:Shrug,,0.51,39783
9784,1:?,1:Clap,,0.371,39784
9785,1:?,1:Clap,,0.217,39785
9786,1:?,10:Upside,,0.624,39786
9787,1:?,2:Cry,,0.307,39787
9788,1:?,6:Hands,,1,39788
9789,1:?,10:Upside,,0.47,39789
9790,1:?,8:Shrug,,0.996,39790
9791,1:?,5:FacePalm,,0.661,39791
9792,1:?,9:Think,,0.674,39792
9793,1:?,9:Think,,0.402,39793
9794,1:?,10:Upside,,0.545,39794
9795,1:?,1:Clap,,0.217,39795
9796,1:?,10:Upside,,0.973,39796
9797,1:?,4:Explode,,1,39797
9798,1:?,1:Clap,,0.832,39798
9799,1:?,9:Think,,0.595,39799
9800,1:?,7:Neutral,,0.282,39800
9801,1:?,10:Upside,,0.414,39801
9802,1:?,6:Hands,,0.458,39802
9803,1:?,8:Shrug,,0.51,39803
9804,1:?,8:Shrug,,0.998,39804
9805,1:?,1:Clap,,0.624,39805
9806,1:?,6:Hands,,0.695,39806
9807,1:?,7:Neutral,,0.485,39807
9808,1:?,2:Cry,,0.908,39808
9809,1:?,10:Upside,,0.799,39809
9810,1:?,1:Clap,,0.828,39810
9811,1:?,7:Neutral,,0.923,39811
9812,1:?,9:Think,,0.575,39812
9813,1:?,2:Cry,,0.403,39813
9814,1:?,6:Hands,,1,39814
9815,1:?,7:Neutral,,0.451,39815
9816,1:?,9:Think,,0.787,39816
9817,1:?,2:Cry,,0.236,39817
9818,1:?,1:Clap,,0.652,39818
9819,1:?,7:Neutral,,0.335,39819
9820,1:?,3:Disappoint,,0.772,39820
9821,1:?,6:Hands,,0.374,39821
9822,1:?,1:Clap,,0.337,39822
9823,1:?,2:Cry,,0.39,39823
9824,1:?,1:Clap,,0.477,39824
9825,1:?,9:Think,,0.583,39825
9826,1:?,9:Think,,0.738,39826
9827,1:?,7:Neutral,,0.338,39827
9828,1:?,6:Hands,,0.545,39828
9829,1:?,7:Neutral,,0.544,39829
9830,1:?,6:Hands,,1,39830
9831,1:?,1:Clap,,0.754,39831
9832,1:?,4:Explode,,0.746,39832
9833,1:?,2:Cry,,0.818,39833
9834,1:?,10:Upside,,0.606,39834
9835,1:?,6:Hands,,0.927,39835
9836,1:?,8:Shrug,,0.613,39836
9837,1:?,9:Think,,0.478,39837
9838,1:?,4:Explode,,0.989,39838
9839,1:?,9:Think,,0.603,39839
9840,1:?,2:Cry,,0.385,39840
9841,1:?,4:Explode,,1,39841
9842,1:?,9:Think,,0.999,39842
9843,1:?,9:Think,,1,39843
9844,1:?,6:Hands,,1,39844
9845,1:?,8:Shrug,,0.897,39845
9846,1:?,1:Clap,,0.415,39846
9847,1:?,9:Think,,0.847,39847
9848,1:?,10:Upside,,0.441,39848
9849,1:?,7:Neutral,,0.999,39849
9850,1:?,5:FacePalm,,0.202,39850
9851,1:?,9:Think,,0.444,39851
9852,1:?,1:Clap,,0.217,39852
9853,1:?,2:Cry,,0.572,39853
9854,1:?,4:Explode,,0.746,39854
9855,1:?,7:Neutral,,0.222,39855
9856,1:?,7:Neutral,,0.544,39856
9857,1:?,9:Think,,0.471,39857
9858,1:?,4:Explode,,0.882,39858
9859,1:?,2:Cry,,0.854,39859
9860,1:?,7:Neutral,,0.279,39860
9861,1:?,2:Cry,,0.84,39861
9862,1:?,10:Upside,,0.942,39862
9863,1:?,9:Think,,0.881,39863
9864,1:?,8:Shrug,,0.892,39864
9865,1:?,4:Explode,,1,39865
9866,1:?,6:Hands,,1,39866
9867,1:?,8:Shrug,,0.899,39867
9868,1:?,1:Clap,,0.495,39868
9869,1:?,8:Shrug,,0.583,39869
9870,1:?,3:Disappoint,,0.347,39870
9871,1:?,2:Cry,,0.342,39871
9872,1:?,10:Upside,,0.98,39872
9873,1:?,6:Hands,,0.345,39873
9874,1:?,9:Think,,0.496,39874
9875,1:?,7:Neutral,,0.818,39875
9876,1:?,9:Think,,0.704,39876
9877,1:?,7:Neutral,,0.508,39877
9878,1:?,1:Clap,,0.337,39878
9879,1:?,8:Shrug,,0.652,39879
9880,1:?,1:Clap,,0.217,39880
9881,1:?,9:Think,,0.908,39881
9882,1:?,10:Upside,,0.634,39882
9883,1:?,6:Hands,,0.374,39883
9884,1:?,4:Explode,,1,39884
9885,1:?,4:Explode,,0.387,39885
9886,1:?,3:Disappoint,,0.92,39886
9887,1:?,2:Cry,,0.399,39887
9888,1:?,1:Clap,,0.392,39888
9889,1:?,8:Shrug,,0.536,39889
9890,1:?,10:Upside,,1,39890
9891,1:?,1:Clap,,0.217,39891
9892,1:?,9:Think,,0.84,39892
9893,1:?,4:Explode,,1,39893
9894,1:?,9:Think,,0.716,39894
9895,1:?,10:Upside,,0.556,39895
9896,1:?,2:Cry,,0.46,39896
9897,1:?,2:Cry,,0.859,39897
9898,1:?,5:FacePalm,,0.342,39898
9899,1:?,9:Think,,0.447,39899
9900,1:?,7:Neutral,,1,39900
9901,1:?,6:Hands,,0.921,39901
9902,1:?,7:Neutral,,0.489,39902
9903,1:?,9:Think,,0.442,39903
9904,1:?,10:Upside,,0.617,39904
9905,1:?,10:Upside,,0.306,39905
9906,1:?,4:Explode,,1,39906
9907,1:?,10:Upside,,0.724,39907
9908,1:?,10:Upside,,0.889,39908
9909,1:?,8:Shrug,,0.331,39909
9910,1:?,9:Think,,0.9,39910
9911,1:?,9:Think,,1,39911
9912,1:?,1:Clap,,0.968,39912
9913,1:?,8:Shrug,,0.686,39913
9914,1:?,2:Cry,,0.685,39914
9915,1:?,9:Think,,0.895,39915
9916,1:?,8:Shrug,,0.955,39916
9917,1:?,9:Think,,1,39917
9918,1:?,7:Neutral,,0.604,39918
9919,1:?,8:Shrug,,0.469,39919
9920,1:?,10:Upside,,0.615,39920
9921,1:?,1:Clap,,0.337,39921
9922,1:?,1:Clap,,0.217,39922
9923,1:?,10:Upside,,0.793,39923
9924,1:?,1:Clap,,0.496,39924
9925,1:?,9:Think,,0.308,39925
9926,1:?,6:Hands,,0.373,39926
9927,1:?,6:Hands,,1,39927
9928,1:?,7:Neutral,,0.539,39928
9929,1:?,2:Cry,,0.27,39929
9930,1:?,9:Think,,0.761,39930
9931,1:?,2:Cry,,0.381,39931
9932,1:?,1:Clap,,0.217,39932
9933,1:?,9:Think,,0.418,39933
9934,1:?,10:Upside,,0.702,39934
9935,1:?,10:Upside,,0.619,39935
9936,1:?,6:Hands,,1,39936
9937,1:?,8:Shrug,,0.44,39937
9938,1:?,9:Think,,0.679,39938
9939,1:?,10:Upside,,0.32,39939
9940,1:?,2:Cry,,0.737,39940
9941,1:?,7:Neutral,,0.993,39941
9942,1:?,2:Cry,,0.42,39942
9943,1:?,9:Think,,0.569,39943
9944,1:?,7:Neutral,,0.48,39944
9945,1:?,1:Clap,,0.528,39945
9946,1:?,10:Upside,,0.464,39946
9947,1:?,7:Neutral,,0.502,39947
9948,1:?,1:Clap,,0.628,39948
9949,1:?,2:Cry,,0.738,39949
9950,1:?,7:Neutral,,0.999,39950
9951,1:?,1:Clap,,0.217,39951
9952,1:?,10:Upside,,0.575,39952
9953,1:?,2:Cry,,0.506,39953
9954,1:?,8:Shrug,,0.62,39954
9955,1:?,7:Neutral,,0.558,39955
9956,1:?,1:Clap,,0.556,39956
9957,1:?,2:Cry,,0.307,39957
9958,1:?,2:Cry,,0.144,39958
9959,1:?,2:Cry,,0.859,39959
9960,1:?,7:Neutral,,0.505,39960
9961,1:?,1:Clap,,0.44,39961
9962,1:?,1:Clap,,0.229,39962
9963,1:?,1:Clap,,0.337,39963
9964,1:?,2:Cry,,0.266,39964
9965,1:?,10:Upside,,0.575,39965
9966,1:?,1:Clap,,0.55,39966
9967,1:?,3:Disappoint,,1,39967
9968,1:?,3:Disappoint,,0.993,39968
9969,1:?,1:Clap,,0.217,39969
9970,1:?,7:Neutral,,0.443,39970
9971,1:?,4:Explode,,0.352,39971
9972,1:?,8:Shrug,,0.683,39972
9973,1:?,2:Cry,,0.859,39973
9974,1:?,4:Explode,,0.658,39974
9975,1:?,7:Neutral,,0.29,39975
9976,1:?,10:Upside,,0.939,39976
9977,1:?,1:Clap,,0.506,39977
9978,1:?,1:Clap,,0.567,39978
9979,1:?,6:Hands,,0.824,39979
9980,1:?,1:Clap,,0.343,39980
9981,1:?,10:Upside,,0.533,39981
9982,1:?,2:Cry,,0.473,39982
9983,1:?,1:Clap,,0.435,39983
9984,1:?,1:Clap,,0.217,39984
9985,1:?,2:Cry,,0.254,39985
9986,1:?,6:Hands,,1,39986
9987,1:?,1:Clap,,0.217,39987
9988,1:?,10:Upside,,0.602,39988
9989,1:?,2:Cry,,0.648,39989
9990,1:?,1:Clap,,0.896,39990
9991,1:?,4:Explode,,0.629,39991
9992,1:?,2:Cry,,0.353,39992
9993,1:?,3:Disappoint,,0.407,39993
9994,1:?,10:Upside,,0.289,39994
9995,1:?,2:Cry,,0.714,39995
9996,1:?,9:Think,,1,39996
9997,1:?,10:Upside,,0.802,39997
9998,1:?,8:Shrug,,0.946,39998
9999,1:?,1:Clap,,0.309,39999
10000,1:?,1:Clap,,0.365,310000
10001,1:?,1:Clap,,0.237,310001
10002,1:?,9:Think,,0.603,310002
10003,1:?,7:Neutral,,0.294,310003
10004,1:?,10:Upside,,0.826,310004
10005,1:?,3:Disappoint,,0.435,310005
10006,1:?,1:Clap,,0.237,310006
10007,1:?,3:Disappoint,,0.399,310007
10008,1:?,7:Neutral,,0.999,310008
10009,1:?,9:Think,,0.978,310009
10010,1:?,1:Clap,,0.552,310010
10011,1:?,1:Clap,,0.73,310011
10012,1:?,4:Explode,,1,310012
10013,1:?,1:Clap,,0.284,310013
10014,1:?,10:Upside,,0.693,310014
10015,1:?,5:FacePalm,,0.332,310015
10016,1:?,9:Think,,0.786,310016
10017,1:?,1:Clap,,0.783,310017
10018,1:?,1:Clap,,0.237,310018
10019,1:?,1:Clap,,0.359,310019
10020,1:?,1:Clap,,0.218,310020
10021,1:?,8:Shrug,,0.296,310021
10022,1:?,7:Neutral,,0.552,310022
10023,1:?,2:Cry,,0.448,310023
10024,1:?,9:Think,,0.97,310024
10025,1:?,1:Clap,,0.365,310025
10026,1:?,1:Clap,,0.549,310026
10027,1:?,1:Clap,,0.237,310027
10028,1:?,1:Clap,,0.366,310028
10029,1:?,1:Clap,,0.237,310029
10030,1:?,10:Upside,,0.242,310030
10031,1:?,7:Neutral,,0.356,310031
10032,1:?,2:Cry,,0.374,310032
10033,1:?,3:Disappoint,,1,310033
10034,1:?,8:Shrug,,0.435,310034
10035,1:?,10:Upside,,0.651,310035
10036,1:?,9:Think,,0.986,310036
10037,1:?,9:Think,,1,310037
10038,1:?,1:Clap,,0.475,310038
10039,1:?,7:Neutral,,0.322,310039
10040,1:?,10:Upside,,0.688,310040
10041,1:?,10:Upside,,0.889,310041
10042,1:?,2:Cry,,0.844,310042
10043,1:?,2:Cry,,0.587,310043
10044,1:?,8:Shrug,,1,310044
10045,1:?,7:Neutral,,0.359,310045
10046,1:?,7:Neutral,,0.387,310046
10047,1:?,10:Upside,,0.898,310047
10048,1:?,10:Upside,,0.639,310048
10049,1:?,7:Neutral,,0.789,310049
10050,1:?,10:Upside,,0.821,310050
10051,1:?,2:Cry,,0.232,310051
10052,1:?,10:Upside,,0.346,310052
10053,1:?,7:Neutral,,0.488,310053
10054,1:?,1:Clap,,0.237,310054
10055,1:?,10:Upside,,0.981,310055
10056,1:?,8:Shrug,,0.757,310056
10057,1:?,1:Clap,,0.34,310057
10058,1:?,1:Clap,,0.36,310058
10059,1:?,2:Cry,,0.617,310059
10060,1:?,10:Upside,,0.756,310060
10061,1:?,10:Upside,,0.688,310061
10062,1:?,7:Neutral,,0.468,310062
10063,1:?,2:Cry,,0.674,310063
10064,1:?,9:Think,,0.713,310064
10065,1:?,4:Explode,,0.394,310065
10066,1:?,1:Clap,,0.35,310066
10067,1:?,4:Explode,,1,310067
10068,1:?,6:Hands,,0.248,310068
10069,1:?,1:Clap,,0.387,310069
10070,1:?,6:Hands,,0.975,310070
10071,1:?,2:Cry,,0.844,310071
10072,1:?,1:Clap,,0.273,310072
10073,1:?,7:Neutral,,0.574,310073
10074,1:?,10:Upside,,0.735,310074
10075,1:?,9:Think,,0.335,310075
10076,1:?,8:Shrug,,0.536,310076
10077,1:?,1:Clap,,0.352,310077
10078,1:?,10:Upside,,0.898,310078
10079,1:?,1:Clap,,0.737,310079
10080,1:?,2:Cry,,0.281,310080
10081,1:?,2:Cry,,0.305,310081
10082,1:?,9:Think,,0.253,310082
10083,1:?,1:Clap,,0.406,310083
10084,1:?,4:Explode,,0.464,310084
10085,1:?,10:Upside,,0.915,310085
10086,1:?,10:Upside,,0.478,310086
10087,1:?,10:Upside,,0.949,310087
10088,1:?,1:Clap,,0.237,310088
10089,1:?,3:Disappoint,,0.992,310089
10090,1:?,1:Clap,,0.493,310090
10091,1:?,1:Clap,,0.201,310091
10092,1:?,1:Clap,,0.76,310092
10093,1:?,7:Neutral,,0.396,310093
10094,1:?,10:Upside,,0.881,310094
10095,1:?,1:Clap,,0.408,310095
10096,1:?,7:Neutral,,0.452,310096
10097,1:?,2:Cry,,0.312,310097
10098,1:?,9:Think,,0.843,310098
10099,1:?,1:Clap,,0.625,310099
10100,1:?,1:Clap,,0.365,310100
10101,1:?,9:Think,,0.965,310101
10102,1:?,9:Think,,1,310102
10103,1:?,4:Explode,,1,310103
10104,1:?,9:Think,,0.526,310104
10105,1:?,2:Cry,,0.252,310105
10106,1:?,4:Explode,,1,310106
10107,1:?,4:Explode,,1,310107
10108,1:?,2:Cry,,0.319,310108
10109,1:?,8:Shrug,,0.291,310109
10110,1:?,10:Upside,,0.246,310110
10111,1:?,4:Explode,,0.718,310111
10112,1:?,8:Shrug,,0.536,310112
10113,1:?,6:Hands,,1,310113
10114,1:?,1:Clap,,0.396,310114
10115,1:?,1:Clap,,0.365,310115
10116,1:?,9:Think,,0.936,310116
10117,1:?,5:FacePalm,,0.857,310117
10118,1:?,8:Shrug,,0.368,310118
10119,1:?,3:Disappoint,,1,310119
10120,1:?,6:Hands,,0.716,310120
10121,1:?,10:Upside,,0.699,310121
10122,1:?,5:FacePalm,,0.216,310122
10123,1:?,1:Clap,,0.237,310123
10124,1:?,1:Clap,,0.365,310124
10125,1:?,8:Shrug,,0.989,310125
10126,1:?,7:Neutral,,0.225,310126
10127,1:?,9:Think,,0.723,310127
10128,1:?,9:Think,,0.392,310128
10129,1:?,10:Upside,,0.791,310129
